,url,foodname,serving,image,ingredient,steps,calories,protein,fat,carb,sodium,fibre
585,https://www.taste.com.au/recipes/fettuccine-mushroom-bolognese/18873759-d665-49b2-ab2b-8906343a9fbd#coral_thread,Fettuccine with mushroom bolognese,4,https://img.taste.com.au/66WaHBzr/w720-h480-cfill-q80/taste/2016/11/fettuccine-with-mushroom-bolognese-89936-1.jpeg,"['3 cloves garlic, finely chopped', '1 medium carrot, finely chopped', '250g cup mushrooms, sliced', '500g packet Coles Regular Beef Mince 3 Star', '2 tbsp Coles Brand Balsamic Vinegar', '400g can Coles Brand Italian Diced Tomatoes', '350g Coles Brand Fettuccine', '3 tbsp extra virgin olive oil', '1 loosely packed cup fresh basil leaves, torn', '1/4 cup Coles Brand Australian Parmesan Cheese Shredded', '3 tbsp olive oil', '1 small brown onion, finely chopped']","['Heat the olive oil in a large frying pan until hot. Cook onion and garlic for 2 mins, then add the carrot and cook for 1 min, or until just softened. Add mushrooms and cook for 2 mins. Season with salt and pepper.', 'Add the beef and stir over high heat for 3 mins, or until lightly browned and no lumps of meat remain.', 'Stir in the balsamic vinegar, allow to bubble for 1 min. Add the tomatoes.', 'Meanwhile, cook the fettuccine according to packet directions. Remove 1 cup of the pasta water carefully and add it to the sauce. Cook the sauce for a further 10-12 mins, until slightly thickened. Turn off the heat and add the extra virgin olive oil. Drain the fettuccine.', 'Add the fettuccine to the sauce in the pan and mix well. Scatter over the basil. Divide between four bowls and serve with the parmesan cheese.']",14062 kj (3361cal),144.4g,201.8g,234.4g,1.5g,21.6g
586,https://www.taste.com.au/recipes/chilled-soba-noodle-salad-teriyaki-chicken/n1KYsK2d#coral_thread,Chilled soba noodle salad with teriyaki chicken,4,https://img.taste.com.au/qAQVxLnW/w720-h480-cfill-q80/taste/2017/12/chilled-soba-noodle-salad-with-teriyaki-chicken-taste_1980x1320-133726-1.jpg,"['270g Hakubaku Organic Soba Noodles', '4 spring onions, thinly sliced diagonally', '2 celery sticks, thinly sliced diagonally', '1 Lebanese cucumber, halved, thinly sliced', '2 tsp sesame seeds', '2 tsp finely grated ginger', ""1 tsp Yeo's Pure Sesame Oil"", '4 small Coles Australian RSPCA Approved Chicken Breast Fillets', '1 tbsp olive oil', '4 shiitake mushrooms, stems removed, thinly sliced', 'Coriander sprigs, to serve']","['Cook the noodles in a saucepan of boiling water following packet directions. Refresh under cold water. Drain well, then place in a large bowl. Add spring onion, celery, cucumber and sesame seeds.', 'Combine the ginger and sesame oil in a small bowl. Add to the noodle salad. Gently toss to combine. Place in the fridge to chill.', 'To make the teriyaki sauce, combine mirin, soy sauce, sake and sugar in a bowl. Stir until sugar dissolves. Add the chicken. Turn to coat.', 'Heat olive oil in a wok or frying pan. Add the mushroom. Cook, tossing, for 3 mins or until lightly browned and tender. Transfer to a plate. Add chicken to the wok or pan, reserving sauce. Cook for 5 mins each side or until cooked through. Transfer to a plate. Add the reserved teriyaki sauce to the wok or pan. Bring to the boil. Simmer for 3 mins or until sauce thickens.', 'Slice the chicken. Toss mushroom with noodle salad. Divide among serving bowls. Top with chicken, teriyaki sauce and coriander.']",2409 kj (576cal),36.3g,11.9g,82.9g,1.9g,1.6g
587,https://www.taste.com.au/recipes/turkey-sage-cranberry-terrine/wXYfzXtQ#coral_thread,"Turkey, sage and cranberry terrine",8,https://img.taste.com.au/IkteqhOV/w720-h480-cfill-q80/taste/2017/11/turkey-sage-and-cranberry-terrine-132392-1.jpg,"['50g butter', '1 large leek, trimmed, halved, sliced', '2 garlic cloves, crushed', '1 tbsp brown sugar', '1/3 cup dried cranberries', '2 tbsp brandy', '12 slices prosciutto (see notes)', '1/4 cup fresh sage leaves', '1kg turkey mince (see notes)', '1 egg, lightly beaten', '1/2 tsp mixed spice', '200g chicken breast fillet, diced into 2cm pieces', '2 tbsp extra virgin olive oil', 'Cornichons, to serve', 'Jellied cranberry sauce, to serve', 'Crusty bread, to serve']","['Melt butter in a frying pan over medium heat. Cook leek, stirring, for 5 to 7 minutes or until softened. Add garlic and brown sugar. Cook, stirring, for 2 minutes or until mixture caramelises. Cool completely.', 'Place cranberries and brandy in a bowl. Set aside for 15 minutes to soak.', 'Preheat oven to 180C/160C fan-forced. Grease a 7cm-deep, 11cm x 21cm (base) loaf pan. Line base and sides of prepared pan with prosciutto, slightly overlapping, allowing excess prosciutto to overhang about 6cm on all sides.', 'Roughly chop 1 tablespoon sage. Place mince, leek mixture, cranberry mixture, egg, chopped sage and mixed spice in a large bowl. Season well with salt and pepper. Mix well to combine. Add chicken. Mix well. Spoon mixture into prepared pan, pressing firmly with the back of spoon to compact and level top. Fold prosciutto over top of mince mixture to cover. Cover tightly with foil.', 'Place pan in a baking dish. Pour enough boiling water into dish to reach halfway up side of pan. Bake for 1 hour. Remove and discard foil. Bake for a further 15 minutes. Carefully remove pan from baking dish. Cool for 20 minutes. Carefully drain excess liquid from pan. Turn terrine onto a plate, top-side down. Cover. Refrigerate overnight.', 'Remove terrine from fridge 15 minutes before serving. Heat oil in a small frying CHRISTMAS TURKEY pan over medium-high heat. Cook remaining sage, turning, for 1 minute or until crisp. Drain on paper towel. Sprinkle terrine with sage. Serve with cornichons, cranberry sauce and crusty bread.']",2065 kj (494cal),28.3g,37.1g,11.6g,628.8mg,1.0g
588,https://www.taste.com.au/recipes/classic-english-pork-roast-apple-sauce/4f38778b-8669-4d60-926b-435de70fb321#coral_thread,Classic English pork roast with apple sauce,8,https://img.taste.com.au/AswbzrJe/w720-h480-cfill-q80/taste/2016/11/classic-english-pork-roast-with-apple-sauce-109051-1.jpeg,"['50g butter, chopped', '1 brown onion, finely chopped', '1 garlic clove, crushed', '1 1/2 cups fresh breadcrumbs', '2 tbsp chopped fresh sage leaves', '1 egg, lightly beaten', '2kg rolled pork loin', '2 tsp sea salt', '1/4 cup plain flour', '1/3 cup dry white wine', '2 cups chicken stock', '1kg Kent pumpkin, cut into wedges, roasted, to serve', '2 cups cooked peas, to serve']","['Make Apple Sauce: Place apple6 Granny Smith apples, peeled, cored, chopped, lemon juice1/4 cup lemon juice and 1/4 cup of water in a saucepan over medium-high heat. Bring to the boil. Reduce heat to low. Cook, stirring occasionally, for 20 to 30 minutes or until apple is very soft. Set aside for 10 minutes to cool slightly. Add sugar1/4 cup caster sugar. Using a stick blender, blend mixture until smooth. Transfer to a bowl. Cover surface with plastic wrap. Cool completely.', 'Meanwhile, melt butter50g butter, chopped in a large frying pan over medium-high heat. Add onion1 brown onion, finely chopped. Cook, stirring, for 5 minutes or until softened. Add garlic1 garlic clove, crushed. Cook for 1 minute or until fragrant. Remove from heat. Transfer to a bowl. Cool 5 minutes. Add breadcrumbs1 1/2 cups fresh breadcrumbs, sage2 tbsp chopped fresh sage leaves and egg1 egg, lightly beaten. Season with salt and pepper. Mix well to combine.', 'Preheat oven to 240C/220C fan-forced. Place a greased wire rack over a flameproof roasting pan.', 'Remove string from pork2kg rolled pork loin. Unroll. Place on a board, skin-side down. Slice crossways through thickest part of meat, being careful not to cut the whole way through. Open out to form 1 large piece. Press stuffing over pork. Roll up to enclose stuffing. Tie with kitchen string at 3cm intervals to secure. Rub with the salt2 tsp sea salt. Place on prepared wire rack. Pour enough water into pan to come 1cm up the side.', 'Roast pork for 30 minutes. Reduce oven temperature to 180C/160C fan-forced. Roast for a further 40 minutes or until juices run clear when a skewer is inserted into centre of pork.', 'Transfer pork to a plate. Set aside to rest.', 'Place the roasting pan over high heat. Add flour1/4 cup plain flour. Cook, stirring, for 1 to 2 minutes or until mixture bubbles. Add wine1/3 cup dry white wine. Stir to combine. Simmer for 1 minute. Gradually stir in stock2 cups chicken stock. Cook, stirring constantly, for 5 minutes or until mixture boils and thickens. Remove from heat.', 'Serve pork with apple sauce, gravy, roast pumpkin1kg Kent pumpkin, cut into wedges, roasted, to serve and peas2 cups cooked peas, to serve.']",2576 kj (616cal),50.2g,24.8g,43.3g,669.8mg,4.9g
589,https://www.taste.com.au/recipes/cauliflower-pakoras/7a05f968-d700-4ec9-97a0-684fe2e69ea7#coral_thread,Cauliflower pakoras,4,https://img.taste.com.au/SYVc-cNW/w720-h480-cfill-q80/taste/2016/11/cauliflower-pakoras-84783-1.jpeg,"['190g (1 1/4 cups) plain flour', '2 tsp ground cumin', '1 tsp ground coriander', '1/2 tsp chilli powder', '1/2 tsp turmeric', '1 egg yolk', '250ml (1 cup) water', '300g cauliflower, trimmed, cut into florets', 'Vegetable oil, to deep-fry', 'Fresh coriander sprigs, to serve', 'Tzatziki, to serve']","['Combine flour, cumin, ground coriander, chilli and turmeric in a bowl. Make a well in the centre. Add the egg yolk. Gradually whisk in the water until a smooth batter forms. Cover and place in the fridge for 30 minutes to rest.', 'Meanwhile, cook the cauliflower in a saucepan of boiling water for 3 minutes or until tender. Drain.', 'Add oil to a large, deep saucepan or wok to reach a depth of 8cm. Heat to 170°C over high heat (when the oil is ready a cube of bread will turn golden in 20 seconds). Add cauliflower to the batter and stir to coat. Add half the cauliflower to the oil. Cook for 3 minutes or until crisp and golden. Use a slotted spoon to transfer the cauliflower to a plate lined with paper towel. Repeat with remaining cauliflower, reheating the oil between batches.', 'Place the cauliflower in a serving bowl. Top with fresh coriander and season with salt. Serve with tzatziki.']",856 kj (205cal),6.5g,2.3g,39.3g,26.2mg,2.5g
590,https://www.taste.com.au/recipes/sticky-hoisin-pork-chops-broccolini-nashi-salad/e173385e-bd5d-480f-90b7-fe5d02c60191#coral_thread,Sticky hoisin pork chops with broccolini and nashi salad,4,https://img.taste.com.au/T7fi-GJi/w720-h480-cfill-q80/taste/2016/11/sticky-hoisin-pork-chops-with-broccolini-and-nashi-salad-108565-1.jpeg,"['2 tbsp hoisin sauce', '2 tbsp honey', '1 1/2 tbsp salt-reduced soy sauce', '1 1/2 tsp sesame oil', '4 (200g each) pork cutlets, trimmed', '1 tbsp rice bran oil', '1 tbsp rice wine vinegar', '1 bunch broccolini, halved lengthways and crossways', '100g green beans, trimmed, halved', '1 nashi, thinly sliced crossways', '1/4 cup natural sliced almonds, toasted']","['Combine hoisin, honey, 1 tablespoon of the soy sauce and 1 teaspoon of the sesame oil in a small bowl. Place pork in a shallow dish. Drizzle over 1/2 the hoisin mixture. Toss to coat.', 'Heat a frying pan over medium heat. Cook pork, turning and brushing with remaining hoisin mixture, for 8 minutes or until sticky and cooked through. Transfer to a plate. Cover loosely with foil. Stand for 5 minutes to rest.', 'Meanwhile, place rice bran oil, vinegar and remaining soy sauce and sesame oil in a small bowl. Whisk to combine.', 'Place broccolini and beans in a heatproof bowl. Cover with boiling water. Stand for 2 minutes or until bright green and tender. Drain. Refresh under cold water. Drain well. Transfer to a large bowl. Add nashi, almonds and dressing. Season with pepper. Toss to combine. Serve pork with broccolini and nashi salad.']",1986 kj (475cal),34.1g,26.4g,26.1g,498.4mg,3.6g
591,https://www.taste.com.au/recipes/stuffed-onion-petals-hummus-recipe/770chkaz#coral_thread,Stuffed onion petals and hummus,6,https://img.taste.com.au/x_fsEpWS/w720-h480-cfill-q80/taste/2022/11/stuffed-onion-petals-and-hummus-183083-2.jpg,"['8 large brown onions, plus 1 small onion, extra, coarsely grated', '125ml (1/2 cup) olive oil', '1 carrot, peeled, coarsely grated', '2 celery sticks, coarsely grated', '2 garlic cloves, crushed', '2 tsp sweet paprika, plus extra, to sprinkle', '2 tsp ground cumin', '200g (1 cup) jasmine rice', '1/4 cup chopped fresh continental parsley leaves, plus extra leaves, to sprinkle', '250ml (1 cup) Massel Organic Vegetable Liquid Stock', '2 tsp tomato paste', '2 tsp harissa', '200g tub hummus', 'Lemon wedges, to serve']","['Cut large onions8 large brown onions, plus 1 small onion, extra, coarsely grated in half lengthways. Peel off skin. Place halves in a saucepan. Cover with cold water. Bring to boil over high heat. Reduce heat to medium. Simmer, covered, for 5-10 minutes or until soft enough to separate layers. Drain. Set aside to cool slightly. Carefully separate halves into petals with 2 layers in each. (You need 24 petals in total.)', 'Heat 2 tbsp oil125ml (1/2 cup) olive oil in a small frying pan over medium-high heat. Add grated extra onion, carrot1 carrot, peeled, coarsely grated, celery2 celery sticks, coarsely grated, garlic2 garlic cloves, crushed, paprika2 tsp sweet paprika, plus extra, to sprinkle and cumin2 tsp ground cumin. Cook, stirring, for 3 minutes or until softened slightly. Stir in rice200g (1 cup) jasmine rice and 330ml (1 1/3 cups) water. Cover and simmer for 8-10 minutes or until water is absorbed. Set aside to cool slightly then stir in parsley1/4 cup chopped fresh continental parsley leaves, plus extra leaves, to sprinkle.', 'Preheat oven to 180C/160C fan forced. Grease a 20 x 27cm (base size) baking dish with oil.', 'Fill each petal with rice mixture. Place in prepared dish. Combine stock250ml (1 cup) Organic Vegetable Liquid Stock and paste2 tsp tomato paste in a jug and pour a little over petals. Drizzle over a little remaining oil. Pour remaining stock mixture into the base of dish. Sprinkle with extra paprika. Season. Bake for 45-60 minutes or until filling is cooked through and sauce is reduced.', 'Combine harissa2 tsp harissa and remaining oil in a jug. Spread hummus200g tub hummus over a serving plate. Arrange petals on top. Drizzle over harissa mixture. Serve with extra parsley and lemon wedgesLemon wedges, to serve.']",1867 kj (446cal),7.7g,23.8g,52.0g,314.6mg,7.7g
592,https://www.taste.com.au/recipes/baked-cinnamon-ricotta-drizzled-honey-berries/c4ce0dab-3812-4fd9-9fd9-1af1d7d57ef1#coral_thread,Baked cinnamon ricotta drizzled with honey and berries,4,https://img.taste.com.au/Al5xA_0X/w720-h480-cfill-q80/taste/2016/11/baked-cinnamon-ricotta-drizzled-with-honey-and-berries-82082-1.jpeg,"['300g fresh ricotta', '1/4 cup (55g) caster sugar', '1 egg, lightly whisked', '1/4 cup (60g) natural vanilla yoghurt', '1/2 tsp ground cinnamon', '1 tsp vanilla bean paste', '150g punnet raspberries', '120g punnet blueberries', '1 ripe fig, cut into wedges', '2 tbsp honey', 'Baby sugared brioche, to serve', 'Baby croissants, to serve']","['Preheat oven to 160°C. Brush two 1-cup (250ml) dariole moulds with melted butter to lightly grease.', 'Combine the ricotta and sugar in a medium bowl and stir until smooth. Add the egg, yoghurt, cinnamon and vanilla and stir until well combined. Spoon evenly into prepared moulds and smooth the surface. Place on an oven tray.', 'Bake in preheated oven for 30-40 minutes or until light golden and just set. Remove from oven. Set aside for 15 minutes before turning out onto a plate to cool completely for 30 minutes.', 'Place the ricotta on a serving platter. Top with berries and fig wedges and drizzle with honey. Serve with warm sugared brioche and croissants.']",1108 kj (265cal),10g,8g,36g,121.06mg,3g
593,https://www.taste.com.au/recipes/salmon-confit-shaved-fennel-salad/2e09c13f-e85f-4065-9f38-d8df17c072f7#coral_thread,Salmon confit with shaved fennel salad,6,https://img.taste.com.au/Scq6PN54/w720-h480-cfill-q80/taste/2016/11/salmon-confit-with-shaved-fennel-salad-74078-1.jpeg,"['2 baby fennel, thinly shaved', '2 tsp finely chopped fresh dill', '2 tsp finely chopped fresh chives', '1 tbsp lemon juice', '1 tbsp extra virgin olive oil', '95g (1/3 cup) basil pesto']","['To make the salmon confit, place the combined oil, bay leaves, thyme, lemon rind, peppercorns and salt in a 7cm-deep, 22cm x 15cm glass or ceramic ovenproof dish. Add the salmon. Cover and place in the fridge for 2 hours to marinate. Set aside for 30 minutes or until the oil mixture is at room temperature.', 'Preheat oven to 90C. Bake the salmon for 12 minutes for medium-rare or until cooked to your liking. Set aside for 20 minutes to cool to room temperature.', 'Use a slotted egg lifter to remove the salmon from the oil and place on a plate lined with paper towel. Use a fillet knife to remove the skin from each piece of salmon.', 'Combine the fennel, dill, chives, lemon juice and olive oil in a bowl. Season. Divide the salmon among plates. Arrange the salad around the salmon and spoon a little pesto onto each plate.']",7033 kj (1681cal),25.7g,176.4g,3.1g,286.6mg,1.2g
594,https://www.taste.com.au/recipes/wonton-noodle-soup/4df5e2f8-7adc-47a3-929a-be27d7b11adf#coral_thread,Wonton noodle soup,4,https://img.taste.com.au/2eAd5oa2/w720-h480-cfill-q80/taste/2016/11/wonton-noodle-soup-23886-1.jpeg,"['250g chicken mince', '3cm piece fresh ginger, finely grated', '1 garlic clove, crushed', '2 shallots, finely chopped', '2 tbsp finely chopped water chestnuts', '2 tsp sherry', '2 1/2 tbsp soy sauce', '24 wonton wrappers', '1 egg, lightly whisked', '4 cups (1 litre) Massel chicken style liquid stock', '4 cups (1 litre) water', '1 carrot, cut into thin sticks', '150g oyster or shiitake mushrooms, sliced', '1 bunch bok choy, washed, sliced lengthways', '2 cups shredded Chinese cabbage']","['Place chicken mince, ginger, garlic, shallots, water chestnuts, sherry and 2 teaspoons soy sauce in bowl. Mix until well combined.', 'Lay wontons out in a single layer on a clean surface. Spoon about 1/2 teaspoon of the mixture into the centre of each wrapper. Brush edges of with egg. Bring edges together and press to seal. Repeat with remaining wontons and egg.', 'Place stock, water and remaining soy sauce in a large saucepan. Bring to a simmer. Add carrots and wontons. Simmer, uncovered, for 5 minutes. Add mushrooms, bok choy and cabbage. Simmer for 1-2 minutes or until vegetables are tender.', 'Divide soup among serving bowls and serve.']",1320 kj (315cal),21.8g,7.3g,41.2g,2.0g,3.9g
595,https://www.taste.com.au/recipes/split-pea-rice-meatballs-koofteh-berenji/0c597153-9131-427f-981e-ee54146bfea2#coral_thread,Split pea and rice meatballs (Koofteh berenji),8,https://img.taste.com.au/8koHn82O/w720-h480-cfill-q80/taste/2016/11/split-pea-and-rice-meatballs-koofteh-berenji-49025-1.jpeg,"['1/4 cup (60g) yellow split peas', '1/2 cup (100g) Basmati rice', '1 brown onion, coarsely grated', '1/3 cup (50g) besan (chickpea flour) (see note)', '400g beef mince or lamb mince', '1 egg, lightly whisked', '1/4 cup finely chopped flat leaf parsley', '4 green onions, finely chopped', '2 tbsp finely chopped dill', '2 tbsp finely chopped tarragon', '2 tbsp finely chopped mint', '2 tsp ground turmeric', '2 tbsp currants', '1/4 cup (30g) finely chopped walnuts', '40g butter', '1 1/2 cups (375ml) chicken stock', '1/4 cup (60ml) lemon juice', '1 tbsp tomato paste', '1/2 cup (125g) Tamar Valley Greek Style Yoghurt']","['Place peas1/4 cup (60g) yellow split peas in a bowl and cover with water. Set aside for 1 hour to soak. Drain well. Cook rice1/2 cup (100g) Basmati rice and peas in salted boiling water for 15 minutes or until tender. Drain well and set aside to cool.', 'Place the rice mixture, onion1 brown onion, coarsely grated, besan1/3 cup (50g) besan (chickpea flour) (see note), mince400g beef mince or lamb mince, egg1 egg, lightly whisked, parsley1/4 cup finely chopped flat leaf parsley, green onions4 green onions, finely chopped, dill2 tbsp finely chopped dill, tarragon2 tbsp finely chopped tarragon, mint2 tbsp finely chopped mint, turmeric2 tsp ground turmeric, currants2 tbsp currants and walnuts1/4 cup (30g) finely chopped walnuts in a bowl. Use your hands to mix until well combined. Season with salt and pepper. Using wet hands, shape 2 tablespoonsful of mixture into balls and place on a tray. Cover with plastic wrap and refrigerate for 30 minutes.', 'Melt the butter40g butter in a large non-stick frying pan over high heat. Add the chicken stock1 1/2 cups (375ml) chicken stock, lemon juice1/4 cup (60ml) lemon juice and tomato paste1 tbsp tomato paste and cook, stirring, for 2 minutes or until well combined and heated through. Arrange meatballs in the sauce and reduce heat to low. Cook, covered, turning occasionally, for 40 minutes or until meatballs are tender and liquid is almost absorbed.', 'Place the yoghurt1/2 cup (125g) Greek Style Yoghurt in a small saucepan over low heat. Cook, stirring, for 2 minutes or until heated through. Transfer meatballs to a serving bowl. Drizzle with warm yoghurt and serve immediately.']",1417 kj (339cal),16.4g,18.6g,26.9g,123.5mg,3.8g
596,https://www.taste.com.au/recipes/salmon-balls/d4e9c9e4-2f2a-41ed-989b-704b36253294#coral_thread,Salmon balls,4,https://img.taste.com.au/5g7jV_ar/w720-h480-cfill-q80/taste/2016/11/salmon-balls-87313-1.jpeg,"['1 medium (about 480g) orange sweet potato (kumara), peeled, coarsely chopped', '210g can red salmon (or pink salmon), drained, flaked', '1/4 cup (60g) cottage cheese', '2 tbsp finely chopped red onion', '1 tbsp chopped flat-leaf parsley', '1 tbsp lemon juice', '2 tbsp wholemeal plain flour', '1/2 cup (45g) wholemeal dried (packaged) breadcrumbs']","['Cook the sweet potato in a medium saucepan of boiling water for 10 minutes or until tender. Drain well. Return to the pan and use a fork to mash until smooth.', 'Preheat oven to 180°C. Line an oven tray with baking paper. Combine the sweet potato, salmon, cottage cheese, onion, parsley, lemon juice and flour in a medium bowl. Divide mixture into 16-20 portions and shape each portion into a ball. Place the breadcrumbs on a plate. Roll each ball in the breadcrumbs and place on the lined tray.', 'Bake for 10 minutes or until golden brown and heated through.']",940 kj (225cal),14.0g,4.1g,32.6g,341.5mg,4.2g
597,https://www.taste.com.au/recipes/3-ingredient-pie-maker-banana-pancakes-recipe/9wbuz6k0#coral_thread,3-ingredient pie maker banana pancakes,6,https://img.taste.com.au/_mApDEZs/w720-h480-cfill-q80/taste/2020/08/3-ingredient-pie-maker-banana-pancakes-164522-2.jpg,"['2 over-ripe bananas, plus 1 ripe banana, sliced, to serve', '2 eggs', '75g (1/2 cup) self-raising flour', 'Maple syrup or honey (optional) to drizzle']","['Use a fork to mash the bananas in a medium bowl until smooth. Whisk in the eggs. Gradually stir in the flour until a smooth batter forms. Set aside for 10 minutes to rest.', 'Spoon enough of the mixture to come to the top of the pie maker holes. Turn on the pie maker. Close and cook for 7 minutes or until golden and cooked through. Transfer pancakes to a plate. Repeat with the remaining batter.', 'Serve the pancakes topped with the sliced banana and drizzled with maple syrup or honey, if using.']",493 kj (118cal),3.7g,1.7g,22.9g,170.5mg,1.9g
598,https://www.taste.com.au/recipes/chicken-asparagus-salad/0fbe864e-96d1-4b7b-ac51-46eb1ef49a52#coral_thread,Chicken and asparagus salad,6,https://img.taste.com.au/m9DqitmX/w720-h480-cfill-q80/taste/2016/11/chicken-and-asparagus-salad-32080-1.jpeg,"['2 bunches asparagus, trimmed, sliced diagonally into 5cm pieces', '1 large barbecued chicken, skin removed, shredded (see note)', '250g cherry tomatoes, halved', '100g slivered almonds, toasted']","['Bring a large saucepan of water to the boil over high heat. Add asparagus. Boil for 2 minutes or until just tender. Drain. Rinse under cold water. Combine asparagus, chicken, tomatoes and almonds in a bowl. Remove to an airtight container.', 'Make dressing: Place lemon juice, oil, dill and garlic in a screw-top jar. Season with salt and pepper. Secure lid. Shake well to combine. Toss dressing through salad just before serving.']",1908 kj (456cal),49.3g,26.1g,10.6g,319.8mg,4.6g
599,https://www.taste.com.au/recipes/sweet-chilli-vegetable-noodle-salad/c17ce214-d215-4208-9719-f979cda9d9cb#coral_thread,Sweet chilli &amp; vegetable noodle salad,4,https://img.taste.com.au/ks5o6rRb/w720-h480-cfill-q80/taste/2016/11/sweet-chilli-vegetable-noodle-salad-22660-1.jpeg,"['450g pkt hokkein noodles', '1/2 cup sweet chilli sauce', '2 limes, juiced', '2 tbsp peanut oil', '2 carrots, peeled and cut into matchsticks', '1 red capsicum, deseeded, and cut into thin strips', '4 cups shredded Chinese cabbage', '1 bunch coriander, leaves picked', '1 bunch mint, leaves picked', '2 cups bean sprouts', 'Sesame seeds', 'Barbequed chicken skewers']","['Place 450g pkt hokkein noodles in a heatproof bowl and pour over boiling water. Set aside for 10 minutes. Drain well and transfer to a large bowl. Whisk together 1/2 cup sweet chilli sauce, 2 limes, juiced, and 2 tablespoons peanut oil.', 'Combine the noodles, 2 carrots, peeled and cut into matchsticks, 1 red capsicum, deseeded, and cut into thin strips, 4 cups shredded Chinese cabbage, 1 bunch coriander, leaves picked, 1 bunch mint, leaves picked, and 2 cups bean sprouts.', 'Add the dressing to the salad and toss. Place in a serving bowl and scatter with sesame seeds, if desired. Serve with barbequed chicken skewers.']",1623 kj (388cal),13g,11g,54g,608.51mg,
600,https://www.taste.com.au/recipes/filo-roasted-pumpkin-sage-fennel-tartlets-walnuts-rocket-pesto/817c47d4-47ec-4ca4-aaa5-67957457c3f7#coral_thread,"Filo, roasted pumpkin, sage and fennel tartlets with walnuts and rocket pesto",4,https://img.taste.com.au/-mx1YJ1V/w720-h480-cfill-q80/taste/2016/11/filo-roasted-pumpkin-sage-and-fennel-tartlets-with-walnuts-and-rocket-pesto-93201-1.jpeg,"['450g butternut pumpkin, seeded, peeled, cut into 3cm pieces', '2 tbsp extra virgin olive oil', '1 tbsp finely shredded sage', '1 1/2 tsp fennel seeds', '1 fennel, cut into wedges', '2 tsp brown sugar', '2 tsp balsamic vinegar', '4 sheets filo pastry', 'Baby rocket leaves, to serve']","['Preheat oven to 180C. Line a baking tray with baking paper. Place pumpkin on the lined tray. Drizzle with 2 tsp oil and sprinkle with sage and fennel seeds. Season with salt and pepper. Bake, turning occasionally, for 20 minutes or until beginning to brown. Remove from oven.', 'Meanwhile, heat half the remaining oil in a medium frying pan over medium-low heat. Add fennel and cook, turning occasionally, for 15 minutes or until tender. Add the sugar and vinegar and cook, turning, for 5 minutes or until caramelised.', 'Place four 8cm (base measurement) fluted tart tins with removable bases on a baking tray. Place filo on a clean work surface. Cut filo sheets in half widthways. Place in a stack and cut into quarters to make squares. Lightly brush filo with a little remaining oil. Place 8 filo squares, rotating slightly, in the base of a each tart tine, allowing the corners to extend over the edge. Bake in oven for 15 minutes or until golden brown. Remove from oven.', 'Divide pumpkin and fennel among pastry cases. Bake for 5 minute or until heated through.', 'Meanwhile, to make the rocket and walnut pesto, process the walnuts, rocket and garlic in a food processor until finely chopped. Add lemon juice and oil and process until well combined. Season with salt and pepper.', 'Place pumpkin tartlets on serving plates. Dollop with pesto and serve with baby rocket leaves.']",1788 kj (427cal),5.2g,34.0g,29.4g,142.2mg,5.0g
601,https://www.taste.com.au/recipes/lime-ginger-chicken-skewers/6b7e7c04-86fb-4e07-9e77-474030a18c9a#coral_thread,Lime and ginger chicken skewers,4,https://img.taste.com.au/ys6ov9qL/w720-h480-cfill-q80/taste/2016/11/lime-and-ginger-chicken-skewers-24887-1.jpeg,"['750g chicken breast fillets, chopped', '1/3 cup lime and ginger marmalade', '1/4 cup olive oil', '1/4 cup sweet chilli sauce']","['Thread chicken onto skewers. Place in a ceramic dish. Combine marmalade, oil and sweet chilli sauce. Pour over chicken. Turn to coat. Refrigerate for 30 minutes, if time permits. Drain marinade and reserve.', 'Make coleslaw: Combine cabbage, carrot, capsicum, beansprouts and green onion in a bowl. Pour over dressing and toss gently to combine.', 'Preheat barbecue plate on medium heat. Place baking paper on plate. Barbecue skewers, basting with reserved marinade, for 4 minutes each side or until chicken is just cooked through. Serve with coleslaw.']",2160 kj (516cal),58g,23g,17g,486.48mg,
602,https://www.taste.com.au/recipes/smashed-chat-potatoes-garlic-herb-cheese-prosciutto/17f5ffb1-52ec-4b5d-83e6-60dd5fa1d150#coral_thread,Smashed chat potatoes with garlic &amp; herb cheese and prosciutto,4,https://img.taste.com.au/YyjI29bA/w720-h480-cfill-q80/taste/2016/11/smashed-chat-potatoes-with-garlic-herb-cheese-and-prosciutto-82743-1.jpeg,"['12 chat potatoes', '2 tbsp extra virgin olive oil', '1 large garlic clove, finely chopped', '2 tbsp finely chopped flat-leaf parsley', '1 tbsp fresh thyme leaves, finely chopped', '1 tbsp basil leaves, finely chopped', '150g fresh ricotta or cream cheese', '12 slices Italian prosciutto', '2 cups (50g) watercress sprigs']","['Preheat the oven to 240C. Line a baking tray with baking paper.', 'Place the potatoes in a large saucepan of salted water and bring to the boil over high heat. Boil for 15 minutes or until the potatoes are tender. Drain well.', 'Arrange potatoes on the lined baking tray. Using a potato masher, smash each potato so that it’s flattened but still holds together. Brush with the olive oil and season well with salt and pepper.', 'Bake the potatoes for 25 minutes or until crisp and golden. Cool slightly.', 'Meanwhile, mix garlic, parsley, thyme, basil and cheese together in a bowl. Place a spoonful of the herbed cheese on each potato, then finish with a slice of prosciutto piled on top. Serve the potatoes garnished with watercress.']",1701 kj (407cal),17.9g,24.5g,33.9g,1.5g,2.7g
